time_s,velocity_px/s,raw_velocity_px/s
6.033333333333333,-375.16087247588814,-286.28311157226665
6.05,-356.2149125424425,-546.5389251709004
6.066666666666666,-332.5654879888145,-314.9368286132824
6.083333333333333,-310.33908415637353,-168.19381713867247
6.1,-296.5188006851825,-375.3101348876966
6.116666666666666,-292.23470035872214,-184.98916625976628
6.133333333333334,-293.04426659142575,-335.50872802732704
6.15,-291.76379614476997,-346.41609191894656
6.166666666666667,-282.28914680129554,-255.94367980957122
6.183333333333334,-262.3778174770655,-323.705291748048
6.2,-234.2865181051601,-289.65110778808696
6.216666666666667,-205.68407223575753,-152.57263183593804
6.233333333333333,-187.71773092254472,-161.10076904296932
6.25,-188.90558884452102,-95.3647613525394
6.266666666666667,-210.03569978801892,-207.43217468261793
6.283333333333333,-242.17455002316495,-101.18064880371129
6.3,-266.98968078947405,-404.0805816650405
6.316666666666666,-265.03229475688744,-566.4276123046895
6.333333333333333,-233.2592108362546,-243.6458587646493
6.35,-191.47647271752166,15.748214721679743
6.366666666666666,-164.50692351351208,-38.52767944335951
6.383333333333334,-161.29635687424107,-141.1090850830008
6.4,-172.93773773203677,-226.29432678222736
6.416666666666667,-184.9652507542902,-305.0628662109386
6.433333333333334,-189.30430477235853,-168.9319610595709
6.45,-187.04160815869832,-176.6704559326178
6.466666666666667,-183.1355848358658,-160.48278808593807
6.483333333333333,-181.75373231760017,-225.02059936523517
6.5,-185.36272465078787,-57.468795776367394
6.516666666666667,-193.96609490358026,-325.92658996582145
6.533333333333333,-205.6640049917421,-123.99787902832075
6.55,-218.1949329359037,-188.9545440673835
6.566666666666666,-227.80874627721187,-301.25885009765733
6.583333333333333,-228.44076759775848,-97.1225738525394
6.6,-213.77732285671132,-474.6368408203142
6.616666666666666,-182.54217764426144,-114.41917419433635
6.633333333333334,-142.34601036335656,-98.84948730468258
6.65,-103.45470419248082,-12.287521362304732
6.666666666666667,-70.56037652600874,-207.7548980712898
6.683333333333334,-44.846741583627804,29.59785461425792
6.7,-28.357608392656243,11.697006225585978
6.716666666666667,-20.98902208860088,22.436141967773516
6.733333333333333,-16.3933381110162,-30.813217163086048
6.75,-4.284058971857685,-88.41934204101594
6.766666666666667,22.787211017206165,-22.54600524902352
6.783333333333333,64.38759389793394,57.66792297363302
6.8,112.50865484748329,82.65838623046905
6.816666666666666,156.8930161207112,380.30204772949355
6.833333333333333,192.95446662904453,59.45663452148459
6.85,223.59167688316526,214.80331420898514
6.866666666666666,252.02190060617377,252.9602050781259
6.883333333333334,277.4402513791115,276.127624511705
6.9,297.40597480977823,318.90563964843864
6.916666666666667,310.5936543753094,337.57553100586057
6.933333333333334,317.6983721270578,266.36695861816503
6.95,320.5915795528802,384.885406494142
6.966666666666667,322.11143683709435,330.2318572998059
6.983333333333333,326.6590124818636,226.98440551757892
7.0,337.6564281062551,393.95599365234517
7.016666666666667,354.4667878520618,266.3600921630869
7.033333333333333,371.8340319172396,362.6037597656263
7.05,381.0055893923422,507.3314666748065
7.066666666666666,375.2185249571955,399.93667602539205
7.083333333333333,354.8076456946361,259.8266601562509
7.1,324.2634795160266,432.6622009277359
7.116666666666666,289.772736884741,353.0490875244153
7.133333333333334,261.55981302310454,75.53443908691031
7.15,250.0629875010694,295.08247375488384
7.166666666666667,258.7205084143573,205.238342285157
7.183333333333334,283.44340728968626,232.7281951904305
7.2,315.675121067758,444.53773498535315
7.216666666666667,346.43725009787636,266.33949279785253
7.233333333333333,369.47332543620536,417.2470092773452
7.25,381.4293502078257,466.59965515136884
7.266666666666667,384.12545892226353,412.5606536865249
7.283333333333333,385.75861390330886,222.13668823242267
7.3,393.5389465091102,400.42076110839986
7.316666666666666,407.0252676241744,475.83160400390796
7.333333333333333,422.5296549879284,440.76461791992347
7.35,438.8058713764671,308.1939697265636
7.366666666666666,453.4409822853889,479.69398498535327
7.383333333333334,458.47400255921434,497.60856628415496
7.4,445.3502691971577,582.2410583496114
7.416666666666667,414.6580731165898,478.2056808471697
7.433333333333334,378.85384535008166,185.3530883789069
7.45,353.6735180547342,453.9344787597672
7.466666666666667,348.6219575084569,158.4417343139654
7.483333333333333,363.33584430011865,347.5593566894544
7.5,387.5886904153169,499.29599761963067
7.516666666666667,406.86459462731165,330.30223846435666
7.533333333333333,408.38518639287656,453.5705566406266
7.55,381.9535974483573,461.1494064331071
7.566666666666666,324.6331653443454,582.6753616333028
7.583333333333333,248.4089962442258,-24.31240081787118
7.6,173.79523564810316,119.69604492187543
7.616666666666666,112.20378487331219,36.89861297607435
7.633333333333334,60.611398995773484,224.12967681883651
7.65,13.43270254186054,70.43094635009791
7.666666666666667,-26.737367217604444,-146.57135009765676
7.683333333333334,-52.714600419309306,-82.38029479980499
7.7,-62.324815301475795,-65.67592620849632
7.716666666666667,-60.03026594047174,-41.72401428222671
7.733333333333333,-52.12283041838074,-30.90076446533214
7.75,-42.920278646549455,-17.45624542236334
7.766666666666667,-33.85055769268875,-73.63414764404322
7.783333333333333,-25.10041799447626,-10.582923889160194
7.8,-17.427605940041932,-11.104774475097695
7.816666666666666,-11.768498219826842,-6.521415710449242
7.833333333333333,-8.15883796660204,-4.56447601318361
7.85,-5.743860428524761,-11.515045166015666
7.866666666666666,-3.3957682424963025,-4.691505432128923
